spot_at_near_expiry,strategy_value,pnl
187.22925395965575,-4322.925395965575,-1959.9253959655753
187.59000396728516,-4359.000396728516,-1996.0003967285156
187.95075397491456,-4395.075397491456,-2032.075397491456
188.31150398254394,-4431.150398254394,-2068.1503982543936
188.67225399017332,-4467.225399017332,-2104.225399017332
189.03300399780272,-4503.3003997802725,-2140.3003997802725
189.39375400543213,-4539.375400543213,-2176.375400543213
189.75450401306153,-4575.450401306153,-2212.4504013061533
190.1152540206909,-4611.525402069091,-2248.525402069091
190.4760040283203,-4647.600402832029,-2284.6004028320294
190.8367540359497,-4683.67540359497,-2320.67540359497
191.1975040435791,-4719.75040435791,-2356.75040435791
191.5582540512085,-4755.8254051208505,-2392.8254051208505
191.91900405883788,-4791.900405883788,-2428.900405883788
192.27975406646726,-4827.975406646727,-2464.9754066467267
192.64050407409667,-4864.050407409667,-2501.050407409667
193.00125408172607,-4900.125408172607,-2537.1254081726074
193.36200408935548,-4936.200408935548,-2573.200408935548
193.72275409698486,-4972.275409698485,-2609.2754096984854
194.08350410461424,-5008.350410461424,-2645.350410461424
194.44425411224364,-5044.425411224364,-2681.4254112243643
194.80500411987305,-5080.500411987305,-2717.5004119873047
195.16575412750245,-5116.575412750245,-2753.575412750245
195.52650413513183,-5152.650413513183,-2789.6504135131827
195.8872541427612,-5188.725414276121,-2825.7254142761212
196.2480041503906,-5224.800415039062,-2861.8004150390616
196.60875415802002,-5260.875415802002,-2897.875415802002
196.96950416564943,-5296.950416564942,-2933.9504165649423
197.3302541732788,-5333.02541732788,-2970.02541732788
197.69100418090818,-5369.1004180908185,-3006.1004180908185
198.0517541885376,-5405.175418853759,-3042.175418853759
198.412504196167,-5441.250419616699,-3078.250419616699
198.7732542037964,-5477.32542037964,-3114.3254203796396
199.13400421142578,-5513.400421142577,-3150.400421142577
199.49475421905515,-5549.475421905516,-3186.4754219055158
199.85550422668456,-5585.550422668456,-3222.550422668456
200.21625423431396,-5621.6254234313965,-3258.6254234313965
200.57700424194337,-5657.700424194337,-3294.700424194337
200.93775424957275,-5693.7754249572745,-3330.7754249572745
201.29850425720213,-5729.850425720213,-3366.850425720213
201.65925426483153,-5765.925426483153,-3402.9254264831534
202.02000427246094,-5802.000427246094,-3439.0004272460938
202.38075428009034,-5838.075428009034,-3475.075428009034
202.74150428771972,-5874.150428771972,-3511.1504287719717
203.1022542953491,-5910.22542953491,-3547.2254295349103
203.4630043029785,-5946.300430297851,-3583.3004302978507
203.8237543106079,-5982.375431060791,-3619.375431060791
204.18450431823732,-6018.450431823731,-3655.4504318237314
204.5452543258667,-6054.525432586669,-3691.525432586669
204.90600433349607,-6090.600433349608,-3727.6004333496076
205.26675434112548,-6126.675434112548,-3763.675434112548
205.62750434875488,-6162.750434875488,-3799.7504348754883
205.9882543563843,-6198.825435638429,-3835.8254356384286
206.34900436401367,-6234.900436401366,-3871.9004364013663
206.70975437164304,-6270.975437164305,-3907.975437164305
207.07050437927245,-6307.050437927245,-3944.050437927245
207.43125438690186,-6343.125438690186,-3980.1254386901855
207.79200439453123,-6379.200439453123,-4016.200439453123
208.15275440216064,-6415.2754402160635,-4052.2754402160635
208.51350440979004,-6451.350440979005,-4088.350440979005
208.87425441741942,-6487.425441741942,-4124.425441741942
209.23500442504883,-6523.500442504883,-4160.500442504883
